Run,Parameter,Epoch_Stop,Fitness,Solution_Found
3,1.9,246,3.803147791273677e-15,True
3,2.0,275,1.9587329994976215e-24,True
3,2.1,444,9.473028901127094e-19,True
3,2.2,374,2.8539883145628898e-25,True
3,2.3,301,9.45610754086484e-23,True
3,2.4,292,1.644266793822943e-22,True
3,2.5,268,1.32214372967904e-19,True
3,2.6,827,0.0,True
3,2.7,278,4.655873402743595e-16,True
3,2.8,311,7.243654014463477e-18,True
3,2.9,463,3.6710921325439745e-21,True
3,3.0,506,6.17114164174384e-25,True
3,3.1,907,3.3588218230113393e-29,True
3,3.2,915,8.455712528807353e-26,True
3,3.3,999,1.2696072069989067e-20,True
3,3.4,999,5.083545757656131e-15,True
3,3.5,999,2.133977476375716e-12,True
3,3.6,999,3.2338521254798928e-09,False
3,3.7,999,1.6249216170903079e-10,False
3,3.8,999,6.72253667029594e-08,False
3,3.9,999,1.9113188852918345e-08,False
3,4.0,999,2.8021100695028897e-08,False
4,0.1,999,0.16018046140016984,False
4,0.2,999,6.2512745327984405,False
4,0.3,999,0.0,True
4,0.4,999,0.0,True
4,0.5,999,1.5902260441885525,False
4,0.6,931,0.0,True
4,0.7,321,1.2783939604921791e-14,True
4,0.8,168,2.2521191614325183e-15,True
4,0.9,317,1.2338164890277514e-18,True
4,1.0,229,1.0754333985086699e-22,True
4,1.1,186,1.4510966500802598e-15,True
4,1.2,318,3.3298262543638095e-26,True
4,1.3,327,3.7746312783988097e-19,True
4,1.4,277,6.959108935677328e-19,True
4,1.5,442,0.0,True
4,1.6,343,4.919809289056783e-22,True
4,1.7,214,4.8568077209025765e-18,True
4,1.8,213,4.5094485101026214e-17,True
4,1.9,242,6.208412279320793e-20,True
4,2.0,242,4.162188822436613e-20,True
4,2.1,187,2.117814091457198e-16,True
4,2.2,241,3.3693125164600946e-18,True
4,2.3,257,2.2836350639847505e-19,True
4,2.4,345,1.1366219645741417e-24,True
4,2.5,442,3.281287753616377e-16,True
4,2.6,272,1.7890991241177182e-19,True
4,2.7,387,1.3401602488015614e-20,True
4,2.8,364,1.1450275264901334e-18,True
4,2.9,441,3.0459229919095655e-19,True
4,3.0,498,9.104929912979955e-20,True
4,3.1,754,3.076138250790821e-24,True
4,3.2,787,4.1369400450769547e-23,True
4,3.3,999,1.9124541718862806e-19,True
4,3.4,999,5.677407016377284e-19,True
4,3.5,999,1.482312158591878e-13,True
4,3.6,999,3.8459989284164746e-12,True
4,3.7,999,3.9921775746731894e-09,False
4,3.8,999,1.629951775814349e-08,False
4,3.9,999,5.032649821469948e-08,False
4,4.0,999,2.603242956200008e-06,False
5,0.1,999,0.6343163571404875,False
5,0.2,999,0.019254650900737823,False
5,0.3,999,0.0,True
5,0.4,999,0.12451979790210642,False
5,0.5,999,7.956321335470739e-05,False
5,0.6,872,0.0,True
5,0.7,429,0.0,True
5,0.8,274,3.4214491252836903e-15,True
5,0.9,420,8.848027344966101e-13,True
5,1.0,233,5.653838190108249e-15,True
5,1.1,223,4.508790559246847e-16,True
5,1.2,215,1.2117319701733462e-11,True
5,1.3,294,1.1894236632111806e-20,True
5,1.4,321,5.596976736669535e-14,True
5,1.5,200,1.6000296362599856e-16,True
5,1.6,304,3.095944301957822e-20,True
5,1.7,354,1.6823539640406728e-19,True
5,1.8,202,1.0296485992537131e-19,True
5,1.9,321,1.889269088328687e-21,True
5,2.0,234,1.845066642105819e-17,True
5,2.1,683,0.0,True
5,2.2,275,1.080169070908882e-16,True
5,2.3,271,3.4541359030766756e-17,True
5,2.4,288,1.8104124628473123e-18,True
5,2.5,307,1.5405852738324686e-18,True
5,2.6,281,6.758049051441197e-20,True
5,2.7,424,3.430011589326878e-26,True
5,2.8,427,2.0386814041343198e-20,True
5,2.9,576,6.31591918444327e-19,True
5,3.0,628,1.0602762987356404e-21,True
5,3.1,754,2.8858581295223324e-21,True
5,3.2,999,1.2663189681060292e-27,True
5,3.3,999,1.2216093111806146e-21,True
5,3.4,999,4.520455651582117e-17,True
5,3.5,999,2.320928681934654e-15,True
5,3.6,999,2.4555701435438515e-11,True
5,3.7,999,4.07612399431605e-09,False
5,3.8,999,3.223934037531612e-08,False
5,3.9,999,5.387799105018378e-07,False
5,4.0,999,2.621661295105794e-07,False
6,0.1,999,3.7475704010298704e-14,True
6,0.2,999,1.232595164407831e-32,True
6,0.3,999,0.01552539799864834,False
6,0.4,999,0.0,True
6,0.5,705,0.0,True
6,0.6,324,3.440886268472586e-16,True
6,0.7,294,1.4999194299144214e-24,True
6,0.8,394,4.437342591868191e-31,True
6,0.9,273,6.026776409396258e-23,True
6,1.0,716,0.0,True
6,1.1,215,2.6350427249666326e-15,True
6,1.2,415,7.30404390779723e-21,True
6,1.3,228,4.031888356917877e-19,True
6,1.4,176,2.1641326296216066e-12,True
6,1.5,225,1.3509680855024104e-18,True
6,1.6,444,2.9497124680505724e-22,True
6,1.7,324,1.1772405987058414e-23,True
6,1.8,197,8.837261426678569e-16,True
6,1.9,279,9.691821883019869e-17,True
6,2.0,206,5.224795354655761e-16,True
6,2.1,200,3.608619700036948e-18,True
6,2.2,209,2.1748199974630874e-17,True
6,2.3,236,1.1003569393082107e-16,True
6,2.4,438,2.9807176696549606e-18,True
6,2.5,263,3.325199796190807e-18,True
6,2.6,276,3.383583068631267e-19,True
6,2.7,478,6.677219071673663e-23,True
6,2.8,337,9.219610236333944e-16,True
6,2.9,546,8.478395053171577e-24,True
6,3.0,474,5.466837717322202e-18,True
6,3.1,633,3.1833564727208463e-19,True
6,3.2,871,9.39434779808879e-25,True
6,3.3,999,1.2328892804345542e-20,True
6,3.4,999,1.0265748000069978e-17,True
6,3.5,999,1.2007858482422636e-15,True
6,3.6,999,4.472870975240083e-10,False
6,3.7,999,1.261975482445383e-10,False
6,3.8,999,2.7495800724341508e-08,False
6,3.9,999,1.2857391696433085e-07,False
6,4.0,999,1.105553646356653e-06,False
7,0.1,999,3.737718742616808e-21,True
7,0.2,999,0.3076455798222458,False
7,0.3,999,0.0,True
7,0.4,999,0.0,True
7,0.5,999,8.924736818405111e-16,True
7,0.6,999,0.0,True
7,0.7,739,4.3156502709668433e-10,False
7,0.8,258,1.8198825550946762e-17,True
7,0.9,185,2.4405799267463747e-16,True
7,1.0,425,6.751152481471857e-17,True
7,1.1,585,1.444562397789508e-24,True
7,1.2,213,3.7492028905990377e-17,True
7,1.3,195,1.0075544104148623e-24,True
7,1.4,231,4.823888483431907e-18,True
7,1.5,199,7.765555819821395e-14,True
7,1.6,247,4.438303936601192e-17,True
7,1.7,244,9.720743484270382e-24,True
7,1.8,487,3.8746195735959876e-22,True
7,1.9,255,1.8463009264075762e-21,True
7,2.0,266,6.252517998136282e-16,True
7,2.1,240,4.828592279035508e-17,True
7,2.2,226,7.944740633524965e-17,True
7,2.3,243,3.429546628531495e-17,True
7,2.4,401,8.916515859508124e-23,True
7,2.5,315,7.626435103519494e-21,True
7,2.6,330,2.345625586994787e-16,True
7,2.7,317,4.1697678344679215e-17,True
7,2.8,481,2.0446655851252287e-23,True
7,2.9,516,2.1360622636498675e-21,True
7,3.0,549,1.132699945910951e-21,True
7,3.1,792,1.989991657745794e-21,True
7,3.2,685,3.577775938606187e-20,True
7,3.3,999,5.326472648523451e-22,True
7,3.4,999,1.2830357264310882e-17,True
7,3.5,999,6.349904424240279e-15,True
7,3.6,999,1.7069012682230115e-13,True
7,3.7,999,8.854769129201688e-10,False
7,3.8,999,6.454400238422182e-10,False
7,3.9,999,8.855378670306127e-07,False
7,4.0,999,1.5508897243414812e-06,False
8,0.1,999,1.917366538569534,False
8,0.2,999,0.056846104716593016,False
8,0.3,999,1.3135548776561963e-07,False
8,0.4,999,0.0,True
8,0.5,999,0.00047874593838689655,False
8,0.6,699,3.5622000251386314e-30,True
8,0.7,706,3.0389606529067276e-11,True
8,0.8,339,1.2971811788705382e-25,True
8,0.9,405,1.9430556075003103e-17,True
8,1.0,297,9.945418587320266e-17,True
8,1.1,192,1.2796180768586562e-16,True
8,1.2,244,7.828162057629534e-16,True
8,1.3,170,4.472939066224763e-14,True
8,1.4,398,2.6517593441335022e-17,True
8,1.5,229,1.0904205296249466e-14,True
8,1.6,238,7.464192372524773e-22,True
8,1.7,239,1.0586983353981759e-21,True
8,1.8,292,1.095983341150838e-21,True
8,1.9,218,1.0426286334865222e-15,True
8,2.0,245,2.3811893174371492e-20,True
8,2.1,193,1.393245703992307e-20,True
8,2.2,230,3.057955333681643e-17,True
8,2.3,231,1.643607290041026e-19,True
8,2.4,533,4.224381411002268e-23,True
8,2.5,259,8.187331544311832e-16,True
8,2.6,392,3.477626135323727e-23,True
8,2.7,422,5.2869309759277256e-23,True
8,2.8,639,2.2429371011129532e-24,True
8,2.9,585,2.3370286581465124e-25,True
8,3.0,601,1.9394547502990104e-19,True
8,3.1,658,8.647706919104002e-20,True
8,3.2,815,3.134872377962058e-23,True
8,3.3,999,1.2060217931697822e-22,True
8,3.4,999,6.788873993041254e-18,True
8,3.5,999,2.144248461872752e-12,True
8,3.6,999,5.200466585194186e-12,True
8,3.7,999,2.2556253313839613e-09,False
8,3.8,999,1.8459604463452212e-08,False
8,3.9,999,9.345910456168435e-07,False
8,4.0,999,2.3625958749397546e-08,False
9,0.1,999,5.2855334671033847e-20,True
9,0.2,999,8.332343311396937e-30,True
9,0.3,999,2.0194839173657902e-28,True
9,0.4,999,3.5191738160281584e-11,True
9,0.5,999,0.6157766144969052,False
9,0.6,999,0.0,True
9,0.7,409,2.7899959179313613e-25,True
9,0.8,231,2.369206273794433e-19,True
9,0.9,252,4.9426048905920545e-23,True
9,1.0,347,1.0595433978781544e-11,True
9,1.1,209,6.011144969878198e-21,True
9,1.2,210,2.4189058458091662e-18,True
9,1.3,210,1.346504003699985e-21,True
9,1.4,213,5.723711967423678e-19,True
9,1.5,223,1.688963781845323e-15,True
9,1.6,301,2.9063025573345655e-23,True
9,1.7,182,1.1238030030133526e-16,True
9,1.8,269,1.2615505455226204e-23,True
9,1.9,498,4.4450418743031485e-25,True
9,2.0,216,1.304757839681704e-17,True
9,2.1,258,7.149153568790152e-17,True
9,2.2,213,2.9764236849467374e-20,True
9,2.3,228,3.202031039860261e-19,True
9,2.4,271,2.74066402161965e-18,True
9,2.5,538,2.0237561163694234e-20,True
9,2.6,392,2.56620889810987e-26,True
9,2.7,532,1.9573611210796355e-27,True
9,2.8,436,2.0432784618144493e-19,True
9,2.9,479,1.640836102950421e-19,True
9,3.0,747,1.0680649105962133e-23,True
9,3.1,742,5.431860570460259e-24,True
9,3.2,973,1.5935483323530202e-27,True
9,3.3,999,5.79396944842502e-21,True
9,3.4,999,2.8809090371822605e-15,True
9,3.5,999,3.114224822782763e-15,True
9,3.6,999,8.974955074822679e-10,False
9,3.7,999,5.244874592865925e-08,False
9,3.8,999,2.562226892140098e-09,False
9,3.9,999,2.7980859525890753e-07,False
9,4.0,999,7.814469289182885e-08,False
10,0.1,999,6.107077177738239e-21,True
10,0.2,999,3.717507015854018e-29,True
10,0.3,999,7.618367993344573e-15,True
10,0.4,999,0.2865727826620868,False
10,0.5,999,0.0,True
10,0.6,999,0.0014298079930889398,False
10,0.7,950,1.1327016799810721e-09,False
10,0.8,560,1.1122202593812393e-21,True
10,0.9,474,1.9173757339462455e-27,True
10,1.0,293,3.778536223967734e-14,True
10,1.1,329,4.4384519275161585e-28,True
10,1.2,342,1.5438247238045849e-18,True
10,1.3,456,0.0,True
10,1.4,224,1.9970354204707874e-16,True
10,1.5,174,1.2063790437727281e-15,True
10,1.6,180,1.1346691562077793e-18,True
10,1.7,185,2.578325564174346e-14,True
10,1.8,217,2.4767285239906014e-20,True
10,1.9,276,8.247223615341946e-16,True
10,2.0,199,4.239763813720771e-18,True
10,2.1,235,4.194117138821725e-16,True
10,2.2,268,2.3807490040683474e-21,True
10,2.3,230,1.4262401136705592e-18,True
10,2.4,347,4.909464223968352e-21,True
10,2.5,371,4.201300617884092e-24,True
10,2.6,279,1.0393919565382647e-19,True
10,2.7,326,4.774357986467526e-21,True
10,2.8,523,1.432872157101473e-26,True
10,2.9,546,1.0587036096605584e-22,True
10,3.0,561,1.461386619204431e-22,True
10,3.1,678,1.0399494641998773e-24,True
10,3.2,846,2.9946904545830875e-21,True
10,3.3,999,4.097081191232762e-23,True
10,3.4,999,2.0505424105309618e-17,True
10,3.5,999,2.152300635810946e-13,True
10,3.6,999,4.7515203784451274e-12,True
10,3.7,999,3.604515870791363e-11,True
10,3.8,999,1.8408872118672517e-08,False
10,3.9,999,9.198095143244075e-08,False
10,4.0,999,2.5816332015497926e-06,False
11,0.1,999,2.935732300233187e-26,True
11,0.2,999,0.0,True
11,0.3,999,0.0,True
11,0.4,999,10.616000283575016,False
11,0.5,999,4.2307077627234095,False
11,0.6,532,1.1598720497077689e-29,True
11,0.7,574,0.0,True
11,0.8,253,1.2865863947596153e-21,True
11,0.9,299,1.0017139021268987e-19,True
11,1.0,316,6.663757009826197e-22,True
11,1.1,210,5.47572899987071e-13,True
11,1.2,202,1.3966663341123475e-18,True
11,1.3,223,1.203557851090102e-18,True
11,1.4,222,1.2699172235196005e-16,True
11,1.5,246,2.647953931486057e-22,True
11,1.6,292,1.9600458032039033e-22,True
11,1.7,238,4.863428068822248e-15,True
11,1.8,314,3.4673484303326754e-18,True
11,1.9,280,2.829334039268599e-22,True
11,2.0,235,5.972211041788223e-21,True
11,2.1,323,1.0572423552741633e-23,True
11,2.2,226,2.1539892675461175e-19,True
11,2.3,324,6.388097619164183e-23,True
11,2.4,339,1.0138216514618587e-22,True
11,2.5,381,1.764660767602092e-25,True
11,2.6,423,1.5994647891421777e-27,True
11,2.7,398,3.0293418743470126e-23,True
11,2.8,397,2.7095801355884267e-17,True
11,2.9,594,6.840740652544058e-21,True
11,3.0,530,7.229321272858078e-20,True
11,3.1,587,1.908223313340038e-20,True
11,3.2,855,2.6806250865878993e-24,True
11,3.3,999,1.1780904279587176e-22,True
11,3.4,999,2.530763786555148e-21,True
11,3.5,999,9.288920849000057e-15,True
11,3.6,999,1.356877174883523e-10,False
11,3.7,999,1.938181843710361e-08,False
11,3.8,999,1.0473500327826676e-08,False
11,3.9,999,6.714681094333927e-10,False
11,4.0,999,8.427213819906262e-06,False
12,0.1,999,1.720821898028138e-19,True
12,0.2,999,1.4500249514093723e-28,True
12,0.3,999,0.09889198524193603,False
12,0.4,999,3.0006350371666106,False
12,0.5,999,0.29327086889019294,False
12,0.6,999,0.0,True
12,0.7,501,2.2186712959340957e-28,True
12,0.8,243,4.041243698443143e-25,True
12,0.9,225,6.868091798977178e-18,True
12,1.0,216,1.5612947952029657e-18,True
12,1.1,238,4.766376598695392e-25,True
12,1.2,213,1.5571850194415185e-14,True
12,1.3,280,5.582826216483246e-17,True
12,1.4,174,7.639246252714914e-20,True
12,1.5,286,2.4788686952588414e-16,True
12,1.6,203,1.1525750676786549e-15,True
12,1.7,485,6.039716305598372e-31,True
12,1.8,196,1.29995114400717e-18,True
12,1.9,191,2.038707975470973e-15,True
12,2.0,203,6.461743903210658e-15,True
12,2.1,307,2.952888772605057e-21,True
12,2.2,335,1.6056742121205661e-21,True
12,2.3,261,4.1801722777995465e-19,True
12,2.4,291,7.560017398593178e-21,True
12,2.5,312,8.211609055673489e-20,True
12,2.6,530,1.6019120374290536e-18,True
12,2.7,361,7.730171540306198e-18,True
12,2.8,353,1.997451269041079e-20,True
12,2.9,450,3.027472480148373e-19,True
12,3.0,707,1.369709050496558e-27,True
12,3.1,676,3.3390613503736187e-25,True
12,3.2,828,7.92719248560351e-21,True
12,3.3,999,8.459102633965155e-19,True
12,3.4,999,4.1498604188205566e-20,True
12,3.5,999,1.14799026312579e-15,True
12,3.6,999,6.119540903418073e-11,True
12,3.7,999,2.404474506318143e-09,False
12,3.8,999,9.887970327529062e-09,False
12,3.9,999,6.867087032189178e-07,False
12,4.0,999,3.5303029827754543e-07,False
13,0.1,999,2.7948160029176343e-18,True
13,0.2,999,1.232595164407831e-32,True
13,0.3,999,0.0,True
13,0.4,999,1.8054428615894813e-07,False
13,0.5,999,0.8562106187061044,False
13,0.6,999,0.6259203311658911,False
13,0.7,437,2.4158865222393487e-30,True
13,0.8,375,1.784227269815766e-15,True
13,0.9,350,9.690062537245787e-15,True
13,1.0,208,8.263025107643081e-17,True
13,1.1,213,5.740532836117439e-17,True
13,1.2,418,0.0,True
13,1.3,207,2.137175487279923e-18,True
13,1.4,246,1.174881458598881e-17,True
13,1.5,211,4.188267735910842e-19,True
13,1.6,152,4.849218719028036e-15,True
13,1.7,191,2.205238962953874e-19,True
13,1.8,149,1.519277955103111e-15,True
13,1.9,532,2.624195105024272e-29,True
13,2.0,265,4.62790748183084e-18,True
13,2.1,323,1.6352284515065056e-21,True
13,2.2,241,1.2717483602937392e-21,True
13,2.3,279,2.937900542937056e-19,True
13,2.4,305,1.951851638012172e-16,True
13,2.5,644,0.0,True
13,2.6,384,1.0158701008232462e-21,True
13,2.7,408,1.0116593966431756e-20,True
13,2.8,405,1.6807324610909405e-22,True
13,2.9,429,2.1078972845321546e-18,True
13,3.0,741,1.1093356479670479e-29,True
13,3.1,822,6.7454398438610014e-18,True
13,3.2,934,9.488535108045101e-23,True
13,3.3,999,2.550696704004326e-18,True
13,3.4,999,9.95278077938044e-15,True
13,3.5,999,2.2198026390452233e-16,True
13,3.6,999,2.1325798965821702e-10,False
13,3.7,999,1.0175981816849519e-08,False
13,3.8,999,3.462736178332451e-08,False
13,3.9,999,4.859543189080879e-07,False
13,4.0,999,1.5921385642761068e-07,False
14,0.1,999,2.1095657144477824e-21,True
14,0.2,999,2.1649964073785066e-13,True
14,0.3,999,0.0,True
14,0.4,999,0.0,True
14,0.5,999,0.05948370213736436,False
14,0.6,933,0.0,True
14,0.7,999,3.1628749476642697,False
14,0.8,601,1.7749370367472766e-30,True
14,0.9,193,3.819141930129754e-17,True
14,1.0,378,0.0,True
14,1.1,388,0.0,True
14,1.2,157,5.150000265485701e-16,True
14,1.3,211,3.000276483453643e-14,True
14,1.4,226,1.1877866962937384e-16,True
14,1.5,193,2.273003458118985e-16,True
14,1.6,383,5.860554620703209e-15,True
14,1.7,201,9.515387935632162e-16,True
14,1.8,189,2.3931668583264305e-16,True
14,1.9,196,1.067072074593021e-18,True
14,2.0,266,8.217609414729106e-19,True
14,2.1,192,2.9439941632879557e-15,True
14,2.2,550,1.6023737137301802e-29,True
14,2.3,319,3.885951617198865e-23,True
14,2.4,234,1.5172253854447003e-15,True
14,2.5,268,1.3767650103856897e-15,True
14,2.6,277,7.662334956875004e-16,True
14,2.7,449,9.190111265992811e-24,True
14,2.8,437,4.1740075885637326e-23,True
14,2.9,377,4.207854002924551e-16,True
14,3.0,557,1.3685553414226723e-26,True
14,3.1,823,1.866523983875371e-21,True
14,3.2,959,3.2405319330582223e-24,True
14,3.3,999,9.066185309998536e-22,True
14,3.4,999,3.1241031404921955e-18,True
14,3.5,999,1.4380592910940538e-13,True
14,3.6,999,5.458247872622022e-13,True
14,3.7,999,4.87079033068293e-08,False
14,3.8,999,1.9775820500345033e-07,False
14,3.9,999,2.646350225318814e-07,False
14,4.0,999,4.13743797218934e-07,False
15,0.1,999,3.5080235344517376e-23,True
15,0.2,999,1.232595164407831e-32,True
15,0.3,999,0.0,True
15,0.4,999,5.247368929800513,False
15,0.5,999,4.261085586667174e-21,True
15,0.6,999,0.26518688819654096,False
15,0.7,294,1.3888289889100975e-22,True
15,0.8,411,6.100113468654355e-29,True
15,0.9,629,5.618467080824832e-13,True
15,1.0,261,3.0315377751414123e-18,True
15,1.1,265,1.131826371462883e-20,True
15,1.2,869,2.6122604398240163e-13,True
15,1.3,229,2.0334012738592306e-23,True
15,1.4,283,9.687969673076355e-19,True
15,1.5,238,1.1277689209209592e-15,True
15,1.6,265,2.067894243928923e-20,True
15,1.7,264,6.751630615617178e-19,True
15,1.8,189,1.180897837594005e-15,True
15,1.9,175,8.039351384703962e-17,True
15,2.0,268,8.836482466388618e-17,True
15,2.1,396,1.0522774621593871e-16,True
15,2.2,334,3.8532523668158833e-22,True
15,2.3,205,1.0457195439934455e-15,True
15,2.4,382,4.8302014856440773e-26,True
15,2.5,332,5.002420625196959e-20,True
15,2.6,350,7.479900692503807e-22,True
15,2.7,392,2.6577144091545663e-21,True
15,2.8,385,9.055263197965057e-24,True
15,2.9,497,9.730723360131067e-20,True
15,3.0,588,7.794052435899366e-21,True
15,3.1,837,3.269651728809397e-23,True
15,3.2,849,7.0387050869339e-22,True
15,3.3,999,1.6084940319480734e-21,True
15,3.4,999,5.029875268450971e-19,True
15,3.5,999,5.754868520444526e-16,True
15,3.6,999,1.9297690542277465e-11,True
15,3.7,999,1.6309850813088427e-10,False
15,3.8,999,2.20584463488378e-08,False
15,3.9,999,1.2233526871715308e-07,False
15,4.0,999,8.45246727922494e-08,False
16,0.1,999,1.8858151958983031e-22,True
16,0.2,999,1.232595164407831e-32,True
16,0.3,999,0.00014599586719398372,False
16,0.4,999,0.0,True
16,0.5,999,0.0,True
16,0.6,922,0.0,True
16,0.7,433,1.9316626404658648e-22,True
16,0.8,285,3.023667605883601e-18,True
16,0.9,386,3.5326290437185335e-15,True
16,1.0,288,6.274005986520539e-15,True
16,1.1,507,9.471261243309773e-29,True
16,1.2,197,1.2804982116504019e-17,True
16,1.3,195,4.9382906763685016e-20,True
16,1.4,184,5.290140057398432e-16,True
16,1.5,187,3.072250193058783e-16,True
16,1.6,336,2.0081707841713157e-18,True
16,1.7,312,6.847361961124959e-27,True
16,1.8,213,2.4924679608057185e-19,True
16,1.9,208,5.557299681753127e-19,True
16,2.0,512,0.0,True
16,2.1,197,1.9166446749472112e-16,True
16,2.2,351,3.906327095678779e-20,True
16,2.3,235,1.1280978362216962e-17,True
16,2.4,216,1.0508635887401412e-17,True
16,2.5,379,1.0022345681940162e-17,True
16,2.6,544,4.120269811775921e-27,True
16,2.7,404,2.3941829128752647e-19,True
16,2.8,531,1.1697328110230316e-29,True
16,2.9,600,1.0044417994759414e-28,True
16,3.0,535,1.7514323487286415e-22,True
16,3.1,608,2.5467629837581064e-23,True
16,3.2,999,1.2280179173344218e-23,True
16,3.3,999,1.1128127989258423e-24,True
16,3.4,999,2.775062803991316e-19,True
16,3.5,999,1.9280248741469326e-15,True
16,3.6,999,1.3209911676030068e-10,False
16,3.7,999,3.1319696287542056e-11,True
16,3.8,999,1.3123900520823973e-09,False
16,3.9,999,1.5813431170969865e-07,False
16,4.0,999,7.316254716375919e-07,False
17,0.1,999,1.3448741708066808e-19,True
17,0.2,999,0.042629430957380164,False
17,0.3,999,0.0,True
17,0.4,999,0.0,True
17,0.5,999,0.2080853125630355,False
17,0.6,999,0.0,True
17,0.7,557,0.0,True
17,0.8,280,1.0925723537311014e-28,True
17,0.9,485,2.410463103515954e-28,True
17,1.0,228,1.9621256960383525e-20,True
17,1.1,276,5.089015162252546e-25,True
17,1.2,280,5.678705640046991e-22,True
17,1.3,222,1.97716748687592e-19,True
17,1.4,357,1.2654997064736732e-23,True
17,1.5,300,1.724586181572757e-18,True
17,1.6,751,0.0,True
17,1.7,253,1.1209711361796274e-18,True
17,1.8,280,1.992366823748818e-28,True
17,1.9,263,5.626436550440935e-23,True
17,2.0,343,5.4617563264185517e-17,True
17,2.1,338,2.8369144977366384e-18,True
17,2.2,225,1.306376700084587e-14,True
17,2.3,353,2.648498647336683e-23,True
17,2.4,312,2.865813251291959e-16,True
17,2.5,338,8.131027937640514e-19,True
17,2.6,322,3.5053840243517956e-23,True
17,2.7,426,1.0519615976081354e-22,True
17,2.8,434,1.4202490199736287e-19,True
17,2.9,532,1.3037729907662969e-18,True
