Run,Parameter,Epoch_Stop,Fitness,Solution_Found
17,1.2,234,2.1329214189334424e-17,True
17,1.3,222,2.6261111625179124e-16,True
17,1.4,322,5.3455592849778943e-20,True
17,1.5,380,2.5040640383702725e-25,True
17,1.6,590,2.1261576332743015e-26,True
17,1.7,573,1.1852635100945702e-28,True
17,1.8,856,2.034456573413981e-18,True
17,1.9,436,5.833143474681395e-18,True
17,2.0,670,4.5410778009047545e-27,True
17,2.1,573,1.917918075818585e-29,True
17,2.2,620,8.100669112333627e-24,True
17,2.3,672,5.01153620039798e-22,True
17,2.4,742,4.1463385092498545e-24,True
17,2.5,682,1.2293010876040585e-20,True
17,2.6,631,7.033325256350045e-21,True
17,2.7,999,1.690018146031645e-05,False
17,2.8,697,1.613418546253909e-21,True
17,2.9,999,1.5674257531332114e-19,True
17,3.0,999,2.551041765308025e-24,True
17,3.1,999,4.00075690840947e-21,True
17,3.2,999,2.196220958761829e-16,True
17,3.3,999,5.2956922923883204e-18,True
17,3.4,999,5.984056590542147e-10,False
17,3.5,999,2.0387984730335603e-12,True
17,3.6,999,4.403279614813723e-10,False
17,3.7,999,1.3588833818696801e-12,True
17,3.8,999,1.158855574355125e-07,False
17,3.9,999,8.209643419415678e-08,False
17,4.0,999,3.204908673865126e-06,False
18,0.1,72,7.853372210543029e-10,False
18,0.2,393,7.336444892905178e-14,True
18,0.3,565,0.0,True
18,0.4,178,3.573388407393376e-14,True
18,0.5,132,9.378702602767164e-14,True
18,0.6,235,6.445512598794051e-13,True
18,0.7,156,5.29136367738095e-20,True
18,0.8,356,1.6523010697041806e-16,True
18,0.9,198,1.2700029978372179e-24,True
18,1.0,505,4.3699024490681105e-23,True
18,1.1,307,4.3829890152952916e-20,True
18,1.2,335,1.1560343646633851e-23,True
18,1.3,315,4.557077168403061e-23,True
18,1.4,338,5.786122430880746e-22,True
18,1.5,511,4.1464501330679433e-29,True
18,1.6,351,1.2370288714553313e-20,True
18,1.7,292,1.5936320204348812e-18,True
18,1.8,574,4.2556750251439394e-24,True
18,1.9,455,2.413701069999393e-20,True
18,2.0,999,1.9909007612301394e-17,True
18,2.1,999,2.8070063909217965e-09,False
18,2.2,607,4.323943836742671e-27,True
18,2.3,727,1.6017104394164824e-19,True
18,2.4,597,5.442864144708154e-26,True
18,2.5,785,2.718329869626218e-20,True
18,2.6,889,4.124365464246377e-21,True
18,2.7,739,9.157372689754786e-20,True
18,2.8,668,2.955964650235926e-22,True
18,2.9,999,4.427481830552929e-26,True
18,3.0,870,1.1504951802520925e-20,True
18,3.1,999,1.7254306083385327e-21,True
18,3.2,999,7.955352550519191e-18,True
18,3.3,999,3.803198725494303e-16,True
18,3.4,999,3.254912750151718e-12,True
18,3.5,999,3.975129084175923e-10,False
18,3.6,999,3.592357115899816e-08,False
18,3.7,999,4.3655952581843225e-08,False
18,3.8,999,4.132176583293672e-06,False
18,3.9,999,1.9991085372392821e-07,False
18,4.0,999,3.6345364832697054e-06,False
19,0.1,85,9.55796967000112e-12,True
19,0.2,124,8.812161371570622e-10,False
19,0.3,232,4.068480577600748e-15,True
19,0.4,195,6.612583964734991e-11,True
19,0.5,122,2.6425795552824026e-14,True
19,0.6,190,5.992630795614683e-18,True
19,0.7,138,6.463922126755548e-16,True
19,0.8,266,8.190244164725577e-17,True
19,0.9,153,2.0505019330896583e-18,True
19,1.0,224,5.879039392022321e-23,True
19,1.1,510,3.2358428452299755e-25,True
19,1.2,247,1.5259010233948195e-18,True
19,1.3,258,1.90914984027531e-19,True
19,1.4,327,4.732369963715699e-20,True
19,1.5,534,1.535685384955059e-26,True
19,1.6,422,8.645303468697832e-21,True
19,1.7,392,3.1012094336501027e-29,True
19,1.8,405,1.465451986269356e-22,True
19,1.9,396,1.5673069151670143e-17,True
19,2.0,999,3.213340204378453e-14,True
19,2.1,358,3.7378463745877175e-17,True
19,2.2,462,6.7603628860898945e-21,True
19,2.3,678,1.7554462396119684e-21,True
19,2.4,718,6.295603061729437e-28,True
19,2.5,572,2.7811082344029927e-19,True
19,2.6,728,1.6681639340282535e-21,True
19,2.7,999,1.0637354945299788e-20,True
19,2.8,669,3.159971416574746e-17,True
19,2.9,999,1.208111403118173e-13,True
19,3.0,879,5.619877310064681e-21,True
19,3.1,999,2.784060226753508e-21,True
19,3.2,999,1.062375987994997e-16,True
19,3.3,999,5.663016397702252e-16,True
19,3.4,999,5.64543463018703e-12,True
19,3.5,999,1.9320472883454627e-14,True
19,3.6,999,1.91210030304913e-11,True
19,3.7,999,3.9336654264462437e-10,False
19,3.8,999,3.646259150448279e-08,False
19,3.9,999,4.316988056384698e-08,False
19,4.0,999,3.5471260858830167e-07,False
20,0.1,187,3.827853934278742e-11,True
20,0.2,182,3.860381447581825e-11,True
20,0.3,133,5.875674909127679e-17,True
20,0.4,113,2.624836396665638e-13,True
20,0.5,145,6.360025303496932e-16,True
20,0.6,144,7.987051966083935e-16,True
20,0.7,281,3.0155255753728736e-22,True
20,0.8,491,3.361011117818207e-12,True
20,0.9,236,8.374084729571436e-19,True
20,1.0,223,1.4637878746864835e-21,True
20,1.1,248,1.3830497454774584e-22,True
20,1.2,476,4.02953233107399e-22,True
20,1.3,267,4.4175540595270314e-13,True
20,1.4,425,1.3299569147417e-23,True
20,1.5,567,0.0,True
20,1.6,303,1.2135145251956969e-20,True
20,1.7,508,1.9799866379175057e-26,True
20,1.8,344,1.883996571448802e-21,True
20,1.9,367,9.950000810735322e-18,True
20,2.0,512,9.297454527594629e-24,True
20,2.1,616,1.101831613501508e-19,True
20,2.2,448,8.48514769463166e-22,True
20,2.3,527,2.6266532887632014e-18,True
20,2.4,680,6.105093153118563e-27,True
20,2.5,722,2.668551767648718e-25,True
20,2.6,523,6.856180371436907e-22,True
20,2.7,999,5.024568626536757e-18,True
20,2.8,584,1.4204528965322234e-19,True
20,2.9,953,5.582106684435363e-23,True
20,3.0,999,2.0186227031244185e-23,True
20,3.1,999,3.0879796035406497e-14,True
20,3.2,999,1.3448333994363821e-19,True
20,3.3,999,7.373658905367853e-15,True
20,3.4,999,1.5776998493853465e-09,False
20,3.5,999,3.4871577796623726e-14,True
20,3.6,999,1.026414148039836e-08,False
20,3.7,999,9.360080612704499e-08,False
20,3.8,999,5.273866684055305e-05,False
20,3.9,999,7.079696561238101e-08,False
20,4.0,999,1.4381174894103882e-06,False
