Run,Parameter,Epoch_Stop,Fitness,Solution_Found
5,0.9,73,1.3673524374129038e-18,True
5,1.0,71,4.557782588133497e-17,True
5,1.1,68,1.0588895141241209e-14,True
5,1.2,72,9.287343269171296e-17,True
5,1.3,75,6.409303699818553e-19,True
5,1.4,74,2.587617617673537e-18,True
5,1.5,77,5.815161290695322e-16,True
5,1.6,80,5.502389065270977e-19,True
5,1.7,73,3.053982384032723e-16,True
5,1.8,77,6.8340030313434e-18,True
5,1.9,81,6.874174055096973e-18,True
5,2.0,83,9.67733785624552e-18,True
5,2.1,94,8.230577025829152e-18,True
5,2.2,107,1.5389584067555874e-19,True
5,2.3,100,5.407357933413104e-19,True
5,2.4,100,3.532511891836581e-20,True
5,2.5,105,6.585256506241429e-17,True
5,2.6,121,1.0242245306129637e-21,True
5,2.7,131,8.193730239649593e-20,True
5,2.8,145,8.238005380283688e-21,True
5,2.9,187,7.316310186994905e-24,True
5,3.0,200,1.3508848571457217e-25,True
5,3.1,231,7.894359848209179e-25,True
5,3.2,277,7.888609052210118e-31,True
5,3.3,357,3.155443620884047e-29,True
5,3.4,710,0.0,True
5,3.5,999,0.0,True
5,3.6,999,1.34106353887572e-29,True
5,3.7,999,5.443384871570809e-19,True
5,3.8,999,2.1536280425708538e-14,True
5,3.9,999,4.597380989755692e-10,False
5,4.0,999,1.0774808656875809e-10,False
6,0.1,71,1.5202090886490683e-15,True
6,0.2,68,6.585247978528268e-15,True
6,0.3,68,7.77699325064577e-17,True
6,0.4,74,7.726201973545907e-19,True
6,0.5,69,8.714163190410017e-17,True
6,0.6,64,2.1772963321845412e-15,True
6,0.7,65,1.051250826583434e-14,True
6,0.8,64,1.4260117431708163e-15,True
6,0.9,66,4.531135901924956e-16,True
6,1.0,70,3.8128091663508895e-17,True
6,1.1,72,1.976964149371758e-17,True
6,1.2,66,1.1396671023337617e-16,True
6,1.3,75,7.994233616058306e-18,True
6,1.4,71,3.0832823091272503e-16,True
6,1.5,77,1.2457366659461892e-18,True
6,1.6,77,2.7985244878819877e-18,True
6,1.7,82,1.4494838892311376e-18,True
6,1.8,79,2.0471247691867033e-16,True
6,1.9,86,1.916895060325383e-18,True
6,2.0,89,3.9186432521024724e-18,True
6,2.1,87,3.480395668519442e-17,True
6,2.2,105,4.5231496588789405e-21,True
6,2.3,87,3.858353988528077e-16,True
6,2.4,95,4.669242551115853e-17,True
6,2.5,104,1.1498430820744865e-18,True
6,2.6,118,7.826046371029893e-19,True
6,2.7,122,2.174640996402071e-19,True
6,2.8,134,5.097615357762284e-21,True
6,2.9,144,5.915431111766858e-19,True
6,3.0,182,4.185295221762836e-24,True
6,3.1,355,0.0,True
6,3.2,214,2.4446767898362947e-24,True
6,3.3,347,0.0,True
6,3.4,651,0.0,True
6,3.5,999,0.0,True
6,3.6,999,7.888609052210118e-31,True
6,3.7,999,2.838955052324408e-20,True
6,3.8,999,6.499418741084307e-13,True
6,3.9,999,8.824323530428867e-14,True
6,4.0,999,3.08955131853121e-12,True
7,0.1,69,1.913050924289221e-16,True
7,0.2,67,3.5440999818570686e-16,True
7,0.3,66,1.388324913039558e-16,True
7,0.4,67,2.3937564421528096e-17,True
7,0.5,66,1.9386728388271878e-16,True
7,0.6,74,2.0414450632170112e-19,True
7,0.7,73,6.308750335021462e-19,True
7,0.8,66,1.3068043482389775e-17,True
7,0.9,67,5.911396544206144e-19,True
7,1.0,71,4.561029916605048e-17,True
7,1.1,67,1.7682523670155742e-16,True
7,1.2,70,1.558572826163083e-16,True
7,1.3,75,6.2510601488251765e-18,True
7,1.4,72,6.86820975552023e-16,True
7,1.5,71,3.307943502336803e-16,True
7,1.6,78,3.4692483658211383e-16,True
7,1.7,76,1.9135471397597668e-16,True
7,1.8,78,2.750573216567695e-16,True
7,1.9,87,2.079259782998921e-18,True
7,2.0,87,5.128693021475698e-19,True
7,2.1,92,2.2546721303310372e-18,True
7,2.2,87,3.433835146627547e-17,True
7,2.3,86,1.2955464724015523e-15,True
7,2.4,96,2.1416051571215465e-17,True
7,2.5,117,9.775197339368602e-20,True
7,2.6,130,3.901180565141243e-21,True
7,2.7,131,6.46469643758664e-20,True
7,2.8,144,8.228532832408242e-21,True
7,2.9,166,1.981340047129548e-23,True
7,3.0,192,4.076647775869462e-24,True
7,3.1,232,1.34106353887572e-28,True
7,3.2,426,0.0,True
7,3.3,375,0.0,True
7,3.4,700,0.0,True
7,3.5,829,0.0,True
7,3.6,999,3.2343297114061484e-29,True
7,3.7,999,7.148821053978461e-23,True
7,3.8,999,2.5765604427124707e-15,True
7,3.9,999,9.577007016509603e-13,True
7,4.0,999,1.3727165802026471e-11,True
8,0.1,73,5.989946573746676e-18,True
8,0.2,61,5.465676334581019e-14,True
8,0.3,66,4.8647606995383575e-17,True
8,0.4,68,2.128274331588109e-18,True
8,0.5,67,1.5695304734170725e-15,True
8,0.6,67,2.2302877391611164e-16,True
8,0.7,66,5.252605903511641e-15,True
8,0.8,66,9.127009839832717e-17,True
8,0.9,70,2.5374477141734322e-17,True
8,1.0,64,1.5334083549409286e-16,True
8,1.1,67,2.8944828529084064e-14,True
8,1.2,74,6.284588748949176e-18,True
8,1.3,75,5.653344536428051e-18,True
8,1.4,69,6.432716059214636e-15,True
8,1.5,77,1.7928054645466417e-18,True
8,1.6,79,8.313126778789597e-18,True
8,1.7,81,3.21642645711927e-17,True
8,1.8,84,4.2744142712732144e-17,True
8,1.9,88,7.10050745016131e-18,True
8,2.0,86,1.2124634111668311e-17,True
8,2.1,96,2.4040329256747317e-20,True
8,2.2,94,3.555404502108485e-16,True
8,2.3,98,1.0644468185885464e-17,True
8,2.4,125,5.085122745052482e-23,True
8,2.5,107,4.221289242708186e-18,True
8,2.6,128,4.674908574123697e-22,True
8,2.7,148,1.785432042230337e-24,True
8,2.8,150,1.8842928797335393e-23,True
8,2.9,208,3.2343297114061484e-29,True
8,3.0,228,1.0097419586828951e-28,True
8,3.1,238,5.932628437714619e-26,True
8,3.2,289,4.117853925253682e-28,True
8,3.3,525,0.0,True
8,3.4,775,0.0,True
8,3.5,999,0.0,True
8,3.6,999,1.8301573001127474e-28,True
8,3.7,999,1.817628711335098e-18,True
8,3.8,999,1.6132141233960108e-16,True
8,3.9,999,1.1076640181681974e-13,True
8,4.0,999,4.4533598276226343e-10,False
9,0.1,70,7.294133946382595e-18,True
9,0.2,69,1.248996327253458e-17,True
9,0.3,68,1.9467333052393366e-16,True
9,0.4,70,2.7665020789313734e-19,True
9,0.5,62,1.0215689152686741e-15,True
9,0.6,65,1.3415544395307933e-15,True
9,0.7,60,6.3237143050222005e-15,True
9,0.8,72,1.0571847373706283e-18,True
9,0.9,66,2.1261188205309114e-15,True
9,1.0,71,2.2279853675938056e-19,True
9,1.1,75,9.213540683645161e-18,True
9,1.2,74,1.4862878127218852e-17,True
9,1.3,71,6.696011015207403e-17,True
9,1.4,76,2.726332446225141e-15,True
9,1.5,78,6.53389847238251e-18,True
9,1.6,81,9.23845980018312e-17,True
9,1.7,77,4.079169645775833e-15,True
9,1.8,87,9.624145088357539e-19,True
9,1.9,82,5.3348182543115095e-17,True
9,2.0,84,6.586122902930944e-17,True
9,2.1,83,3.7017667319843875e-16,True
9,2.2,93,2.0244623552727922e-16,True
9,2.3,102,1.0190426528157084e-20,True
9,2.4,101,3.832917491057248e-18,True
9,2.5,116,8.993456845243815e-21,True
9,2.6,112,2.727909836931013e-16,True
9,2.7,119,1.7358959248895693e-19,True
9,2.8,138,2.3424153449423618e-20,True
9,2.9,151,1.6920962681781667e-22,True
9,3.0,195,3.4765731181814167e-25,True
9,3.1,239,1.066539943858808e-27,True
9,3.2,397,0.0,True
9,3.3,509,0.0,True
9,3.4,579,0.0,True
9,3.5,999,0.0,True
9,3.6,999,1.2600475239095222e-25,True
9,3.7,999,1.704386967157203e-18,True
9,3.8,999,1.357865778693395e-13,True
9,3.9,999,2.045521032582523e-12,True
9,4.0,999,6.1844794936257535e-12,True
10,0.1,66,7.019824160479104e-14,True
10,0.2,69,1.1008555472651158e-17,True
10,0.3,67,8.135009234955872e-17,True
10,0.4,65,1.2742440537391812e-14,True
10,0.5,63,4.0327761703167276e-17,True
10,0.6,63,1.292036350662077e-15,True
10,0.7,63,2.2495502352937682e-17,True
10,0.8,67,2.541212882012457e-16,True
10,0.9,69,3.178336977905907e-19,True
10,1.0,63,2.7271066627678984e-16,True
10,1.1,69,4.105526119466514e-17,True
10,1.2,72,7.652637982834578e-17,True
10,1.3,64,1.1894874114300934e-14,True
10,1.4,69,2.1446867914782182e-14,True
10,1.5,76,1.2734965599506289e-18,True
10,1.6,75,5.851995407372538e-16,True
10,1.7,79,6.035960332587218e-16,True
10,1.8,83,1.521887456982516e-17,True
10,1.9,78,3.562731531296463e-20,True
10,2.0,84,1.7017274419486409e-15,True
10,2.1,86,2.7620093340449082e-17,True
10,2.2,88,7.351220232261504e-16,True
10,2.3,90,3.698321455567421e-16,True
10,2.4,97,8.221146906263991e-18,True
10,2.5,92,3.1278870558224516e-16,True
10,2.6,125,6.597001316683296e-20,True
10,2.7,160,2.975110017950524e-26,True
10,2.8,137,3.0381468082029903e-21,True
10,2.9,161,4.685377894295683e-23,True
10,3.0,199,1.9508372413934578e-25,True
10,3.1,222,2.7176258184863857e-27,True
10,3.2,273,2.451598255418704e-25,True
10,3.3,359,1.9721522630525295e-29,True
10,3.4,619,0.0,True
10,3.5,999,0.0,True
10,3.6,999,9.190229545824788e-28,True
10,3.7,999,4.940531601430572e-22,True
10,3.8,999,5.169569138305432e-15,True
10,3.9,999,4.5463738087656725e-13,True
10,4.0,999,4.5891369895779264e-12,True
11,0.1,69,1.8278882467396475e-16,True
11,0.2,66,1.3514047200973723e-14,True
11,0.3,66,1.189776850525995e-16,True
11,0.4,65,5.091027994743913e-16,True
11,0.5,74,1.5705695852228917e-18,True
11,0.6,69,1.0001375595153027e-16,True
11,0.7,66,7.607592964588644e-16,True
11,0.8,68,6.498973861569495e-15,True
11,0.9,65,1.9503244555026114e-15,True
11,1.0,68,1.5702606526880675e-17,True
11,1.1,69,7.164808612051917e-18,True
11,1.2,73,1.4029669241267284e-17,True
11,1.3,80,5.23861280151991e-19,True
11,1.4,75,1.1208255448231198e-16,True
11,1.5,69,1.612269077526818e-14,True
11,1.6,76,1.27431217370525e-16,True
11,1.7,81,1.4687504770156382e-15,True
11,1.8,80,8.948437624356194e-19,True
11,1.9,83,1.5457154399158745e-16,True
11,2.0,89,1.1604802885154981e-17,True
11,2.1,79,3.5843668123182895e-15,True
11,2.2,103,2.2594798191901777e-20,True
11,2.3,91,2.2965720231811942e-18,True
11,2.4,103,2.24827514430544e-18,True
11,2.5,138,1.6474011053392904e-24,True
11,2.6,134,7.154651834951286e-21,True
11,2.7,124,1.1255388976558832e-17,True
11,2.8,143,4.686162140364608e-21,True
11,2.9,158,4.1347611077187404e-23,True
11,3.0,183,2.88440089827725e-22,True
11,3.1,260,3.34477023813709e-28,True
11,3.2,328,6.310887241768095e-30,True
11,3.3,435,0.0,True
11,3.4,731,0.0,True
11,3.5,999,0.0,True
11,3.6,999,2.8149996531832465e-24,True
11,3.7,999,2.834222615721672e-24,True
11,3.8,999,4.646916648654516e-16,True
11,3.9,999,2.2597114666164766e-10,False
11,4.0,999,7.653901921842504e-11,True
12,0.1,66,4.260288945402366e-16,True
12,0.2,70,3.4537989960898323e-15,True
12,0.3,71,4.1256507963195104e-17,True
12,0.4,63,5.7986450778943825e-15,True
12,0.5,66,1.4256317172952223e-16,True
12,0.6,76,3.0237833783298677e-20,True
12,0.7,78,3.561597598074058e-19,True
12,0.8,72,1.6665528478219816e-17,True
12,0.9,70,2.4130776101248757e-16,True
12,1.0,68,2.0994823537951518e-18,True
12,1.1,70,1.0388883585843726e-17,True
12,1.2,67,5.964557054458455e-16,True
12,1.3,74,4.9375626248157837e-17,True
12,1.4,71,2.237358814215738e-16,True
12,1.5,74,1.1248178724825938e-16,True
12,1.6,78,1.9074794896502767e-16,True
12,1.7,77,2.1578085370825404e-16,True
12,1.8,80,2.186936625990929e-17,True
12,1.9,84,5.888200762533572e-19,True
12,2.0,93,6.130315769882396e-19,True
12,2.1,88,5.252554865866046e-17,True
12,2.2,89,1.9493955866787746e-16,True
12,2.3,93,1.1423034523189535e-16,True
12,2.4,110,5.278391533199539e-20,True
12,2.5,106,1.070241483560801e-18,True
12,2.6,126,1.1685582155156166e-20,True
12,2.7,152,2.5954801736437746e-22,True
12,2.8,141,5.621084566770294e-21,True
12,2.9,202,1.0457140159609732e-26,True
12,3.0,153,3.1512478440674367e-21,True
12,3.1,236,3.27350848826395e-24,True
12,3.2,335,7.888609052210118e-31,True
12,3.3,394,1.9721522630525295e-29,True
12,3.4,613,0.0,True
12,3.5,999,0.0,True
12,3.6,999,7.888609052210118e-31,True
12,3.7,999,4.2230092732462598e-22,True
12,3.8,999,5.751347638366828e-13,True
12,3.9,999,2.684222405267059e-11,True
12,4.0,999,1.3813498026952559e-09,False
13,0.1,64,7.029485696601528e-16,True
13,0.2,65,2.138125210011747e-15,True
13,0.3,66,6.969838290411946e-17,True
13,0.4,71,1.0735566489338488e-19,True
13,0.5,65,1.2098390305247551e-15,True
13,0.6,70,4.002842469779002e-16,True
13,0.7,60,9.202976946911646e-15,True
13,0.8,69,3.3529215300846816e-19,True
13,0.9,68,6.5723262834033305e-18,True
13,1.0,64,2.980352909203684e-17,True
13,1.1,70,2.2647499605025687e-16,True
13,1.2,75,1.9724890430863363e-18,True
13,1.3,77,2.222656594488832e-18,True
13,1.4,67,2.747600310707546e-16,True
13,1.5,72,3.872225277418513e-17,True
13,1.6,76,3.896513055191127e-15,True
13,1.7,81,9.911017609192166e-18,True
13,1.8,81,9.742607331717187e-16,True
13,1.9,86,4.5528514870253723e-17,True
13,2.0,83,3.570108975279226e-17,True
13,2.1,100,3.799346141699359e-20,True
13,2.2,87,5.091696714354906e-17,True
13,2.3,86,2.2590269592460443e-18,True
13,2.4,113,2.2904757773768624e-21,True
13,2.5,102,1.1624897001229563e-19,True
13,2.6,134,7.231108218108088e-21,True
13,2.7,120,1.4338901172182178e-18,True
13,2.8,139,9.052391090994615e-22,True
13,2.9,160,1.9124907127906644e-25,True
13,3.0,163,2.114159383916583e-21,True
13,3.1,258,1.5934990285464438e-27,True
13,3.2,374,0.0,True
13,3.3,470,0.0,True
13,3.4,784,0.0,True
13,3.5,999,0.0,True
13,3.6,999,6.874133928095897e-27,True
13,3.7,999,3.1736141853197087e-15,True
13,3.8,999,1.376007561374488e-15,True
13,3.9,999,1.6931452514130094e-13,True
13,4.0,999,8.073746233530869e-11,True
14,0.1,68,1.4162576526167654e-13,True
14,0.2,70,2.8982382717609386e-16,True
14,0.3,70,7.101402241208462e-19,True
14,0.4,65,2.5021827411074228e-14,True
14,0.5,68,2.70994207094724e-17,True
14,0.6,63,4.007796384613862e-16,True
14,0.7,66,2.349044816056474e-17,True
14,0.8,69,1.0535289975953656e-16,True
14,0.9,68,7.836762788838115e-16,True
14,1.0,71,1.5345441592757278e-16,True
14,1.1,64,2.8556144680388467e-16,True
14,1.2,71,2.3109654014828453e-17,True
14,1.3,75,2.5355216229813794e-17,True
14,1.4,71,1.5083064658403074e-15,True
14,1.5,74,1.1019628050601962e-15,True
14,1.6,82,2.399066285259489e-17,True
14,1.7,79,7.245790095834844e-17,True
14,1.8,79,5.812571076188857e-16,True
14,1.9,81,4.557316602909261e-18,True
14,2.0,90,1.8024676704989718e-20,True
14,2.1,85,1.607313716634271e-17,True
14,2.2,102,5.130923465692339e-19,True
14,2.3,107,2.4865874129136906e-20,True
14,2.4,108,5.512205591943831e-18,True
14,2.5,125,6.453120252400155e-20,True
14,2.6,111,2.1534955915983545e-17,True
14,2.7,134,4.140846522736578e-21,True
14,2.8,141,3.5699971267202664e-20,True
14,2.9,158,9.051012288350033e-22,True
14,3.0,195,3.500674396557729e-23,True
14,3.1,225,2.524354896707238e-28,True
14,3.2,311,4.1809627976713626e-29,True
14,3.3,332,3.69581334096044e-27,True
14,3.4,671,0.0,True
14,3.5,999,0.0,True
14,3.6,999,1.9721522630525295e-29,True
14,3.7,999,6.664336370352369e-24,True
14,3.8,999,4.314817777315951e-19,True
14,3.9,999,1.8702382292223746e-12,True
14,4.0,999,5.833918295788545e-11,True
15,0.1,66,1.448018338030621e-17,True
15,0.2,69,3.2152942661845427e-16,True
15,0.3,68,3.8418685451883765e-17,True
15,0.4,66,3.511491471642718e-17,True
15,0.5,69,9.507285100926713e-16,True
15,0.6,65,1.0454642576127794e-17,True
15,0.7,63,9.04671174392508e-17,True
15,0.8,68,1.1078169227166883e-16,True
15,0.9,69,7.056091773106322e-17,True
15,1.0,67,8.934390993279717e-15,True
15,1.1,66,4.828637745705309e-16,True
15,1.2,70,2.505321376877537e-15,True
15,1.3,76,3.6160370549354957e-17,True
15,1.4,70,1.1844561837138296e-15,True
15,1.5,72,6.889024113710546e-16,True
15,1.6,77,4.36634833443598e-17,True
15,1.7,77,3.7598622837425146e-16,True
15,1.8,79,3.3621438605661686e-16,True
15,1.9,87,2.5885670264615604e-18,True
15,2.0,95,5.320744547460988e-19,True
15,2.1,81,9.00547068893975e-16,True
15,2.2,88,2.822443075322676e-17,True
15,2.3,107,1.7170952992947018e-19,True
15,2.4,114,1.4332276637765133e-19,True
15,2.5,112,2.0384403758731057e-18,True
15,2.6,118,3.914676700974666e-19,True
15,2.7,130,3.215558866193977e-20,True
15,2.8,153,1.5184822218783612e-23,True
15,2.9,208,9.734543570427286e-28,True
15,3.0,170,3.7782496842092705e-22,True
15,3.1,236,7.888609052210118e-29,True
15,3.2,326,7.888609052210118e-31,True
15,3.3,561,0.0,True
15,3.4,556,0.0,True
15,3.5,999,0.0,True
15,3.6,999,0.0,True
15,3.7,999,4.1099653162014715e-28,True
15,3.8,999,1.8825473109531454e-14,True
15,3.9,999,9.030097269339213e-12,True
15,4.0,999,2.6292621864244516e-11,True
16,0.1,65,3.357269370561621e-15,True
16,0.2,63,1.399497516752328e-15,True
16,0.3,66,4.685335729007913e-16,True
16,0.4,69,9.68732296839767e-16,True
16,0.5,66,3.480438840304782e-18,True
16,0.6,62,1.0193999053620382e-15,True
16,0.7,65,2.383402766926894e-17,True
16,0.8,66,1.1403809016694518e-16,True
16,0.9,67,4.9702209471657643e-17,True
16,1.0,68,2.9841678703539644e-17,True
16,1.1,70,7.55702032748477e-18,True
16,1.2,73,2.9628494210687004e-17,True
16,1.3,72,5.0751432020318715e-15,True
16,1.4,73,6.321251241247158e-16,True
16,1.5,76,5.868410555811401e-18,True
16,1.6,77,1.746034017811851e-17,True
16,1.7,86,2.2971263995202844e-18,True
16,1.8,79,1.956345989995906e-17,True
16,1.9,87,3.1240141070883476e-18,True
16,2.0,83,3.18900787110634e-17,True
16,2.1,92,8.89215597594128e-18,True
16,2.2,96,1.2453046959594267e-18,True
16,2.3,96,2.5646096832997047e-17,True
16,2.4,111,6.640068012498508e-20,True
16,2.5,117,5.229625898340162e-21,True
16,2.6,114,5.64916990431803e-22,True
16,2.7,120,4.553406167409836e-20,True
16,2.8,135,1.5313140905313413e-20,True
16,2.9,180,3.4127384937309324e-25,True
16,3.0,175,5.901730530994149e-22,True
16,3.1,205,7.825056208874979e-23,True
16,3.2,278,3.155443620884047e-29,True
16,3.3,367,3.944304526105059e-30,True
16,3.4,671,0.0,True
16,3.5,999,0.0,True
16,3.6,999,0.0,True
16,3.7,999,5.506852952022564e-22,True
16,3.8,999,1.4418078055679442e-14,True
16,3.9,999,2.1955970416303534e-13,True
16,4.0,999,1.4901531933977281e-09,False
17,0.1,66,1.3282149278150953e-15,True
17,0.2,68,6.026619872888971e-16,True
17,0.3,64,8.513591873994102e-17,True
17,0.4,62,6.297324296838828e-15,True
17,0.5,66,1.2552110454081937e-17,True
17,0.6,67,1.0002684738444721e-16,True
17,0.7,65,4.523030652368651e-16,True
17,0.8,65,1.30728235518953e-15,True
17,0.9,73,4.550204029597359e-19,True
17,1.0,70,6.032665094808592e-19,True
17,1.1,69,2.617236353240301e-16,True
17,1.2,72,1.1058240376345567e-16,True
17,1.3,77,1.310849909642977e-16,True
17,1.4,76,5.132367018218303e-17,True
17,1.5,75,9.168139589131627e-17,True
17,1.6,75,1.6801901800230925e-16,True
17,1.7,76,1.578323147967019e-17,True
17,1.8,82,1.1587231433531805e-18,True
17,1.9,81,6.217368942850667e-18,True
17,2.0,82,6.608665580512255e-18,True
17,2.1,85,2.8568166943225447e-18,True
17,2.2,87,1.5896143739239845e-16,True
17,2.3,100,3.4674023549719748e-18,True
17,2.4,113,3.5893309722969477e-19,True
17,2.5,117,5.356830521578591e-20,True
17,2.6,113,8.458153409077865e-19,True
